lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_Goby.1,a_Goby.2,a_Goby.3,a_bar_Goby,sigma_Goby,U.1,U.2,U.3,Rho_errors.1.1,Rho_errors.2.1,Rho_errors.1.2,Rho_errors.2.2,sigma_errors.1,sigma_errors.2,beta_Rain,beta_Wind,beta_Year_2,beta_Year,beta_SB_count,beta_SC_count,beta_Temp,beta_BreachDays,beta_DO,beta_SAV,a_Rain,a_Wind,a_BreachDays,a_Temp,a_SAV,a_SC,a_SB,a_DO,beta_Temp_2,beta_Micro,beta_SAV_2,beta_Substrate,beta_Goby_lag,beta_BreachDays_2,k_U_bio,k_U,tau,phi
# Adaptation terminated
# Step size = 0.0889068
# Diagonal elements of inverse mass matrix:
# 0.0161192, 0.0174738, 0.015187, 0.319341, 0.213619, 0.410718, 0.337294, 0.407458, 0.00305071, 0.00158545, 0.00157765, 0.00115671, 0.000626591, 0.00296126, 0.00256523, 0.0104723, 0.0109411, 0.000846893, 0.000783165, 0.00139044, 0.00337752, 0.00322832, 0.00308131, 0.00598461, 0.006081, 0.0176113, 0.0319191, 0.0277719, 0.00610108, 0.00124583, 0.00244076, 0.0622453, 0.00709481, 0.00218595, 0.00135138, 1.48499, 1.71868, 0.000386138, 0.00705071
-2060,0.985353,0.0889068,6,63,0,2071.97,2.10345,2.58496,2.07642,0.388607,2.32049,-0.780372,-0.563422,-0.195503,1,-0.0304492,-0.0304492,1,1.00653,1.0257,0.660668,-0.618329,-0.207045,0.165204,0.396999,-0.348318,0.334518,0.347831,0.560077,0.365572,0.0856987,0.0478179,0.0836607,0.0234203,0.218814,-0.312366,-0.0298037,0.0616519,-0.457442,0.0884833,-0.196134,-0.342708,-0.00620695,-0.150381,0.38527,0.15142,0.608344,0.465402
-2063.07,0.983916,0.0889068,6,63,0,2083.79,2.40278,2.93284,2.19372,1.28708,1.987,-0.933045,-0.848484,-0.82528,1,0.00784365,0.00784365,1,1.02954,0.96085,0.738866,-0.608328,-0.186853,0.0736743,0.25755,-0.725022,0.388484,0.378321,0.558582,0.376182,-0.082859,-0.050047,0.0610914,0.00271555,0.296529,-0.330377,0.193259,0.0489475,-0.521315,0.246984,0.0974437,-0.287856,0.115597,-0.0779492,0.329181,0.0329716,0.588284,0.563407
-2060.58,0.763817,0.0889068,6,63,0,2080.6,2.23117,2.65398,2.0106,0.259754,1.31417,-0.388616,-0.0911536,0.170195,1,0.0560922,0.0560922,1,0.953264,1.0636,0.680846,-0.630075,-0.170879,0.171139,0.359702,-0.424105,0.297019,0.349422,0.585851,0.412378,-0.0119397,-0.00872821,-0.0230907,0.0260414,-0.0228577,-0.350348,-0.176561,0.0988977,-0.489124,0.100905,-0.0809932,-0.353961,-0.0267437,-0.0779046,0.1403,0.113011,0.59232,0.611092
-2062.51,0.983383,0.0889068,5,31,0,2078.72,2.16278,2.54802,1.94497,0.178442,3.12738,-0.456001,-0.0745807,0.0324783,1,0.00364696,0.00364696,1,0.957222,1.0042,0.656094,-0.675463,-0.214201,0.114523,0.508296,-0.545749,0.323306,0.36023,0.56991,0.381269,0.0312152,0.0031216,0.0663712,0.0683943,0.0725591,-0.477562,-0.0882589,-0.0124844,-0.534445,0.196393,-0.366847,-0.283717,0.0463605,-0.0146515,0.345842,0.0595945,0.596138,0.473621
-2066.03,0.972266,0.0889068,5,31,0,2082.23,2.25653,2.73683,1.96546,-0.119937,1.37064,-1.00517,-1.00218,-0.0718138,1,0.00608175,0.00608175,1,1.01474,1.00747,0.619686,-0.640269,-0.20306,0.145847,0.535496,-0.702626,0.333025,0.43979,0.558744,0.403525,0.056691,0.0375775,0.0293033,0.0329364,0.101726,-0.38644,-0.0903891,0.111694,-0.533454,0.167477,-0.2626,-0.306579,0.085737,-0.0436409,0.177447,0.0512943,0.594958,0.548948
-2067.41,0.995527,0.0889068,6,63,0,2085.18,2.3177,2.85982,2.13524,0.167185,1.43,0.0828943,-0.153022,0.159382,1,-0.013327,-0.013327,1,0.950191,1.01063,0.687604,-0.583893,-0.191084,0.0855857,0.310068,-0.347973,0.414598,0.307834,0.504819,0.263484,0.0147673,-0.0543756,0.000557394,0.000296966,-0.0327899,-0.368156,-0.178796,-0.0797706,-0.504951,0.0836487,0.0755488,-0.302995,-0.0584788,-0.16913,0.582907,0.0471954,0.614973,0.519393
-2060.81,0.998755,0.0889068,5,63,0,2081.01,2.40223,2.84987,2.08582,0.769253,2.09442,-1.01061,-0.618005,-0.0584932,1,-0.00232944,-0.00232944,1,1.02149,0.959205,0.67717,-0.590232,-0.168359,0.122329,0.326612,-0.512415,0.440185,0.381037,0.521617,0.30619,0.00118015,0.0390294,0.0172675,0.0256177,0.00150143,-0.544254,-0.0109542,0.102396,-0.492599,0.133722,-0.128712,-0.412858,0.031111,-0.158187,0.0364376,0.122373,0.59473,0.46837
-2069.32,0.948718,0.0889068,5,31,0,2085.98,2.28253,2.88104,2.23483,-0.0212154,2.61893,-0.480244,-0.381724,-0.0904234,1,0.0365375,0.0365375,1,1.12835,0.965393,0.678705,-0.576171,-0.18759,0.083721,0.182472,-0.64102,0.372244,0.371465,0.565583,0.359225,0.0181192,0.0649438,0.0974028,0.10803,0.188295,-0.276798,-0.193743,0.0582288,-0.538542,0.139196,-0.56997,-0.163728,0.0466826,-0.0984874,0.423297,0.134108,0.600485,0.705192
-2063.9,0.960429,0.0889068,5,31,0,2086.44,2.2279,2.42185,1.8562,0.283189,1.98025,-0.51304,-0.461809,-0.344732,1,0.0169418,0.0169418,1,0.969933,0.993106,0.704528,-0.599365,-0.176012,0.147517,0.604659,-0.351572,0.403116,0.360648,0.524969,0.311824,-0.0369199,-0.0577926,0.1333,0.0939201,0.117836,-0.344665,0.186904,0.0548401,-0.433605,0.195782,0.0395122,-0.505252,-0.00404195,-0.0922569,0.198535,0.217476,0.592765,0.486398
-2068.95,0.966721,0.0889068,5,31,0,2089.83,2.1524,2.90087,2.02686,0.379906,1.72622,-0.606062,-0.422364,-0.323928,1,-0.0535982,-0.0535982,1,0.972563,1.07452,0.713978,-0.597338,-0.0937976,0.253024,0.48533,-0.569829,0.390466,0.375073,0.536052,0.244241,-0.0211412,-0.0509413,0.103931,0.0392928,0.234429,-0.024413,-0.0544973,0.0411554,-0.519417,0.179362,-0.107901,-0.229022,0.0373503,-0.189649,0.453741,0.128379,0.582718,0.36402
-2070.95,0.995351,0.0889068,5,63,0,2093.49,2.51715,2.7593,2.24077,0.413658,2.54892,-0.502481,-0.309365,0.0426823,1,0.131417,0.131417,1,1.00204,0.989094,0.661594,-0.567048,-0.21272,0.145206,0.361638,-0.486544,0.366937,0.380392,0.582766,0.493263,0.0475851,0.0163897,0.0767405,0.0518066,0.107699,-0.64738,0.0141127,0.0178425,-0.550955,0.0873575,-0.146396,-0.56009,-0.0504393,-0.0466911,0.28465,0.199989,0.601285,0.585624
-2070.12,0.900768,0.0889068,5,63,0,2096.73,2.02147,2.78313,2.04583,0.609182,1.39606,-0.607805,0.233597,0.965065,1,-0.11804,-0.11804,1,0.997077,1.01127,0.726557,-0.621499,-0.179477,0.078874,0.289224,-0.573442,0.448606,0.34298,0.519157,0.350305,0.0086031,0.00189853,0.012925,-0.0121385,-0.00689234,-0.29968,-0.287836,-0.0377487,-0.459052,0.227328,0.0786965,-0.224754,0.0721907,-0.161526,0.0896392,0.0197327,0.586837,0.523312
-2073.67,0.988051,0.0889068,5,31,0,2089.23,2.37532,2.49275,1.91353,0.989835,1.26929,-0.0581063,0.547821,0.933345,1,0.0459012,0.0459012,1,0.970718,0.970923,0.73232,-0.559671,-0.161062,0.156039,0.41239,-0.487087,0.334806,0.328553,0.498298,0.376674,-0.0786661,-0.0944095,-0.0269168,-0.0354084,-0.0182797,-0.656635,-0.0582408,0.0222765,-0.503132,0.0163146,-0.289446,-0.401036,0.0695858,-0.045467,0.0740544,0.0452919,0.604807,0.598044
-2062.04,0.997062,0.0889068,5,31,0,2090.44,2.1727,2.76719,2.0266,0.487152,1.60326,-0.581984,-0.344095,-0.463426,1,-0.0298859,-0.0298859,1,1.00445,1.05728,0.655247,-0.635313,-0.250865,0.0942415,0.383614,-0.568946,0.401074,0.343328,0.568561,0.360028,0.0344057,-0.0574198,0.0570771,0.0393086,0.205191,-0.167371,-0.0681895,0.0774912,-0.48483,0.225136,0.183835,-0.343575,0.0335403,-0.13355,0.462318,0.142713,0.592336,0.486014
-2063.43,0.826817,0.0889068,6,63,0,2081.25,2.23745,2.69769,2.07644,-0.145939,1.73628,0.351307,0.269861,0.765732,1,0.0915293,0.0915293,1,1.00775,0.916949,0.727028,-0.615963,-0.148762,0.112005,0.317126,-0.598195,0.390276,0.378772,0.541913,0.388891,-0.029925,0.00145628,0.0180144,0.0473628,-0.0941451,-0.364784,-0.329223,0.00517314,-0.516534,0.204368,-0.307027,-0.436353,0.0360188,-0.092983,0.167742,0.0022333,0.590522,0.593722
-2071.31,0.712026,0.0889068,5,63,0,2092.04,2.35229,2.79965,2.03661,0.930027,2.64759,-1.5574,0.433042,0.0952127,1,0.0134163,0.0134163,1,1.00422,1.04038,0.64419,-0.590298,-0.114792,0.187215,0.182045,-0.46411,0.379836,0.366677,0.546319,0.307662,-0.000942679,-0.0666185,-0.0350626,-0.050943,-0.0256038,-0.641876,-0.0704633,0.00743957,-0.503065,0.140132,-0.342605,-0.26067,0.0170987,-0.070501,0.0826738,0.0704066,0.587471,0.681924
-2060.11,1,0.0889068,5,31,0,2089.63,2.23641,2.66914,2.0828,0.462107,2.33493,-0.987555,0.448064,0.0531649,1,-0.0173913,-0.0173913,1,0.949116,1.03039,0.70856,-0.590875,-0.15674,0.168001,0.244276,-0.597062,0.38179,0.346029,0.54033,0.333099,-0.0344641,-0.0626279,-0.0192004,-0.0175272,0.0784274,-0.440951,0.0259051,-0.0144883,-0.477168,0.101683,-0.126447,-0.317983,0.0306773,-0.0816948,0.0974349,0.00730537,0.601551,0.604612
-2059.7,0.990816,0.0889068,5,63,0,2077.41,2.13516,2.70631,2.07515,0.162465,2.04266,0.367383,0.180479,0.711576,1,-0.0163835,-0.0163835,1,1.0439,0.992484,0.724253,-0.614439,-0.147855,0.103312,0.429849,-0.442107,0.347473,0.380705,0.544161,0.362902,-0.0640992,-0.00672641,0.00589897,0.02599,-0.0564424,-0.417788,-0.359233,0.0113846,-0.503156,0.216369,-0.531413,-0.448958,0.0371792,-0.093765,0.191138,0.0102703,0.609376,0.560542
-2063.7,0.971076,0.0889068,5,63,0,2082.22,2.21715,2.62494,2.24189,0.47778,1.26862,-0.10536,0.582768,1.4264,1,0.0473539,0.0473539,1,1.00865,1.0037,0.687198,-0.577977,-0.149161,0.156587,0.373733,-0.548361,0.350682,0.3474,0.549256,0.403527,-0.0524319,0.0485112,0.0462076,-0.00664603,-0.0717824,-0.396672,-0.305113,-0.00587904,-0.568776,0.169995,-0.548553,-0.380116,-0.004406,-0.0534293,0.069556,0.010562,0.586213,0.58997
-2068.91,0.912593,0.0889068,5,63,0,2086.72,2.19949,2.84352,1.83466,0.405283,2.55146,-0.63049,0.0380993,-0.0489496,1,0.0319585,0.0319585,1,0.98838,0.999962,0.699826,-0.665615,-0.145117,0.0966965,0.426925,-0.60305,0.337292,0.334028,0.588457,0.362261,0.0902786,0.0475196,-0.041046,0.0509741,0.102109,-0.543865,-0.110913,0.0514728,-0.484266,0.192849,-0.1215,-0.292749,-0.0515963,-0.0910519,0.083498,0.0624331,0.592224,0.645709
-2071.79,0.995901,0.0889068,5,31,0,2087.38,2.30138,2.68775,2.24279,0.424841,1.30726,-0.402753,-0.95654,0.294842,1,-0.0766121,-0.0766121,1,1.00572,0.978317,0.683266,-0.574803,-0.246781,0.0554589,0.328352,-0.430684,0.338838,0.431864,0.554493,0.359147,-0.00950539,0.0126856,0.0873906,0.0487608,0.101702,-0.32351,-0.00749302,0.0300121,-0.552572,0.0947007,0.0141606,-0.375892,0.0544531,-0.0861944,0.0379618,0.0684671,0.609502,0.36795
-2066.69,0.998792,0.0889068,5,63,0,2085.56,2.31468,2.77145,2.25691,0.303461,1.48572,-0.670799,-0.943684,0.128182,1,-0.0947391,-0.0947391,1,1.00235,1.0021,0.679575,-0.57013,-0.236245,0.0711943,0.354287,-0.413657,0.34647,0.437085,0.554877,0.381926,0.0239709,0.0301677,0.0829402,0.00348789,0.0216491,-0.340665,-0.0714524,0.0606879,-0.548586,0.0715275,0.127423,-0.355659,0.0495518,-0.0942815,0.0430954,0.101119,0.614006,0.380744
-2065.02,0.966202,0.0889068,6,63,0,2087.12,2.08512,2.67039,2.08038,0.435271,1.40078,-0.588725,0.0731584,-0.0386329,1,-0.0150793,-0.0150793,1,1.02952,0.961806,0.678583,-0.623568,-0.186591,0.1979,0.412773,-0.488914,0.335178,0.320687,0.519733,0.401177,-0.0178252,-0.0522053,-0.0173871,0.059473,0.0569488,-0.133624,0.108986,0.000985621,-0.475914,0.190506,-0.732643,-0.417682,-0.0493614,-0.0575621,0.251711,0.0600853,0.597085,0.608853
-2056.58,0.978809,0.0889068,5,31,0,2078.48,2.28287,2.6325,1.95859,0.381418,1.69315,-0.604083,-0.954785,-0.0593026,1,0.0398244,0.0398244,1,0.980616,1.02419,0.70168,-0.631313,-0.140849,0.108871,0.354464,-0.396679,0.365247,0.336184,0.51169,0.393844,-0.0714829,0.00465216,0.039426,-0.0320297,0.0976631,-0.143455,-0.0184862,0.0474,-0.504618,0.163532,-0.134943,-0.406884,-0.00723856,-0.0892051,0.169545,0.0722635,0.592925,0.666554
-2059.52,0.946893,0.0889068,5,63,0,2072.42,2.36681,2.7375,2.05502,0.119742,2.43772,-0.642954,-0.124083,-0.162499,1,0.0153436,0.0153436,1,0.970441,0.966126,0.686727,-0.618135,-0.163983,0.145216,0.355256,-0.293042,0.352828,0.357513,0.549745,0.301114,-0.0701315,-0.0345928,0.0576172,0.136432,0.119614,-0.412014,-0.117339,0.0183669,-0.503046,0.171831,-0.00633145,-0.455298,0.0604301,-0.117658,0.21632,0.192807,0.594658,0.546266
-2065.15,0.951409,0.0889068,6,63,0,2078.43,2.18992,2.84336,2.09971,0.967241,1.37844,-0.355971,-1.4135,1.00933,1,-0.0534073,-0.0534073,1,0.99938,1.02578,0.719199,-0.593422,-0.162015,0.097775,0.450147,-0.718776,0.349666,0.372039,0.508691,0.417259,0.0543735,0.0339854,0.0311464,-0.0318923,-0.0225891,-0.549246,-0.173566,0.0813497,-0.528566,0.194634,0.131675,-0.323435,0.0339222,-0.107026,0.0482413,0.00883991,0.597101,0.695749
-2063.67,0.997554,0.0889068,5,63,0,2081.98,2.2046,2.6859,2.21419,0.63112,1.82057,-0.621956,-0.991175,0.664454,1,-0.0106209,-0.0106209,1,0.98344,1.0245,0.734606,-0.581649,-0.14591,0.105437,0.4991,-0.720127,0.366233,0.358945,0.56114,0.373297,0.0452942,0.0206444,-0.0486399,-0.00447152,0.0537428,-0.568028,-0.0402345,0.046036,-0.537917,0.193495,-0.0336437,-0.299628,0.0253895,-0.0947172,0.0844664,0.00848644,0.587951,0.69301
-2068.37,0.998292,0.0889068,6,63,0,2081.25,2.44172,2.99495,2.08666,-0.0215035,2.16142,-1.33753,-1.50223,0.946053,1,0.0297608,0.0297608,1,0.986903,1.00191,0.710103,-0.571305,-0.204236,0.195699,0.17552,-0.423967,0.424692,0.348665,0.507718,0.44262,0.0369421,-0.0415485,0.0404745,0.0264437,0.00798403,-0.320715,-0.153926,0.0455663,-0.496478,0.141807,0.139191,-0.352324,-0.0261388,-0.117962,0.0070861,0.0379827,0.608575,0.373625
-2057.95,0.987336,0.0889068,6,63,0,2080.42,2.36976,2.90463,2.21576,0.467402,1.56915,-0.0876129,-0.0656171,-0.0643498,1,-0.03426,-0.03426,1,1.02111,1.01161,0.685502,-0.629241,-0.230344,0.0636921,0.458216,-0.707089,0.341923,0.376708,0.61711,0.339222,-0.00602582,0.00924888,0.0321607,0.0265141,0.00386227,-0.456562,0.0560516,0.0324739,-0.520969,0.166742,-0.270324,-0.480808,0.0391561,-0.115959,0.355041,0.200951,0.576259,0.734637
-2060.35,0.985246,0.0889068,6,63,0,2073.66,2.22351,2.59827,1.99498,0.152534,1.41691,-0.640039,-0.356734,0.213288,1,-0.00916146,-0.00916146,1,0.987158,1.0005,0.710626,-0.588282,-0.118855,0.189693,0.239545,-0.452544,0.436329,0.328987,0.515077,0.35933,0.0187277,-0.00165418,0.0590285,0.0113887,0.0453436,-0.510271,0.0597082,0.0483152,-0.481763,0.190992,0.0551839,-0.254575,0.0200999,-0.0602994,0.276395,0.113227,0.614595,0.338594
-2062.65,0.989958,0.0889068,5,31,0,2084.64,2.09423,2.63854,1.90233,0.78989,2.47884,-0.147006,-0.139735,0.0998868,1,-0.0229931,-0.0229931,1,1.03858,1.03243,0.720985,-0.612601,-0.161145,0.0195408,0.416269,-0.547256,0.340258,0.408841,0.542566,0.38233,-0.0179306,0.0523545,-0.0217138,0.0331657,0.0501927,-0.269832,-0.250374,0.0489782,-0.404467,0.199151,0.0118875,-0.336615,0.0663569,-0.106037,0.874289,0.180174,0.603897,0.618603
-2056.1,0.961215,0.0889068,5,31,0,2073.84,2.17241,2.56718,1.9986,-0.253331,1.61146,-0.0960222,-0.141629,0.127818,1,0.036148,0.036148,1,1.0059,1.01082,0.726501,-0.628055,-0.160311,0.12277,0.403532,-0.582032,0.347842,0.390239,0.531782,0.364814,0.0101619,0.0137967,0.00747101,-0.00821911,-0.0118822,-0.530269,-0.209452,-0.0061108,-0.421331,0.142188,0.188938,-0.263426,0.0849453,-0.107975,0.228453,0.206085,0.62064,0.495128
-2058.28,0.973126,0.0889068,6,63,0,2078.16,2.34861,2.73592,2.15166,0.779404,0.873562,0.0339869,0.246382,0.293047,1,-0.0181976,-0.0181976,1,1.00033,0.983849,0.698677,-0.568141,-0.200434,0.17966,0.402499,-0.456348,0.371631,0.348516,0.584913,0.33438,-0.0538469,-0.0451212,-0.0492114,-0.0236057,-0.0986412,-0.619575,-0.319949,-0.123727,-0.548334,0.194377,-0.247374,-0.337349,-0.0357419,-0.0653663,0.334669,0.291055,0.577414,0.583107
-2059.05,0.994639,0.0889068,6,63,0,2076.04,2.3349,2.64685,2.06192,1.36156,2.04611,0.0494932,0.248132,0.325742,1,0.0539277,0.0539277,1,1.00472,1.05797,0.695969,-0.579765,-0.222658,0.234284,0.477438,-0.436239,0.365447,0.359643,0.57645,0.350023,-0.0635146,-0.0387786,-0.119239,-0.0878093,-0.058172,-0.60711,-0.282265,-0.0610591,-0.546834,0.232328,-0.269093,-0.378668,-0.0186314,-0.0677419,0.514653,0.376721,0.577733,0.511864
-2059.74,0.508961,0.0889068,6,63,0,2075.22,2.25735,2.68212,2.12641,0.524809,4.14494,-0.388449,-0.35874,-0.277544,1,0.00041704,0.00041704,1,1.00743,0.990576,0.698949,-0.628589,-0.14981,0.0463926,0.311552,-0.525061,0.371567,0.36051,0.52024,0.39526,-0.0509126,0.0102112,0.0209306,-0.00278227,0.261134,-0.287537,0.0930951,-0.0336157,-0.50347,0.0647314,-0.198107,-0.29625,0.0727376,-0.138077,0.823956,0.020423,0.603809,0.724528
-2062.3,0.631137,0.0889068,6,63,0,2080.97,2.11879,2.77603,1.91585,0.598609,0.811592,-0.189416,-0.213384,-0.0478484,1,-0.0442341,-0.0442341,1,1.05477,1.05729,0.677525,-0.62688,-0.0550025,0.100393,0.176679,-0.506123,0.337307,0.374874,0.562083,0.363613,0.0461881,-0.0390287,0.0172628,0.0399934,0.139377,-0.17516,0.0281302,0.0841961,-0.434476,0.149016,0.189602,-0.346581,-0.0394131,-0.0916696,1.1088,0.299075,0.586293,0.467327
-2063.75,0.756801,0.0889068,5,63,0,2078.34,2.20546,2.64186,1.92208,0.588027,1.6405,-0.189626,-0.0413014,0.00549677,1,-0.128946,-0.128946,1,1.03616,1.07431,0.691117,-0.66248,-0.0967452,0.135834,0.155953,-0.442129,0.331833,0.379145,0.53859,0.38615,0.0241644,-0.0251254,0.0673188,0.0642858,0.0813482,-0.314271,0.11147,0.0036662,-0.414748,0.13546,0.146776,-0.383934,0.00739172,-0.0808599,0.907193,0.599066,0.60101,0.423591
-2060.97,0.983937,0.0889068,6,63,0,2085.29,2.26605,2.70236,2.0602,1.36752,1.26995,-0.960608,-0.947053,-0.492901,1,0.0437141,0.0437141,1,1.00605,0.953621,0.754689,-0.540289,-0.178616,0.164164,0.370482,-0.559823,0.406777,0.341541,0.55661,0.38437,0.0198868,-0.0498828,0.0539737,0.0972902,0.200361,-0.218648,-0.0646168,0.0940266,-0.559105,0.160297,-0.481246,-0.363675,-0.0450263,-0.0906197,0.197181,0.0794996,0.600739,0.59806
-2067.93,0.968797,0.0889068,5,31,0,2084.44,2.28502,2.66508,1.95663,1.01846,0.743817,-0.631946,-0.644004,-0.287417,1,0.0374496,0.0374496,1,1.05537,0.997001,0.778665,-0.544086,-0.0492859,0.202636,0.342323,-0.487972,0.39651,0.34261,0.537334,0.41701,-0.0345723,-0.036975,0.11518,0.0643184,0.236767,-0.356107,-0.140999,0.0635173,-0.53177,0.182128,-0.52499,-0.371117,-0.0781511,-0.0788228,0.357034,0.113659,0.612739,0.580155
-2056.46,0.996846,0.0889068,6,63,0,2083.61,2.24913,2.80022,2.08607,0.19274,2.98768,-0.531312,-0.207897,0.0536058,1,-0.0406085,-0.0406085,1,1.01211,0.986056,0.617512,-0.615752,-0.208799,0.130619,0.450496,-0.528328,0.383255,0.381721,0.529974,0.332093,0.0598613,0.0815183,0.0229597,-0.0197026,0.0417861,-0.305835,0.0533304,0.0164979,-0.522714,0.125841,-0.0845071,-0.339853,0.117049,-0.0919405,0.271007,0.128211,0.599205,0.592923
-2057.62,0.952746,0.0889068,5,31,0,2074.57,2.33876,2.59589,2.03365,0.658695,3.54817,-0.208997,-0.256334,0.144384,1,-0.031847,-0.031847,1,1.01256,1.03326,0.676819,-0.610543,-0.169341,0.157488,0.506731,-0.59061,0.372613,0.37442,0.528913,0.358028,0.00353821,0.0562967,0.0350229,0.0515481,0.0724763,-0.416169,-0.214212,0.022401,-0.479797,0.0823527,-0.519762,-0.33892,-0.0288247,-0.116373,0.329726,0.272619,0.582074,0.612364
-2056.61,0.995431,0.0889068,5,31,0,2072.68,2.31793,2.64346,2.00764,0.585028,3.758,-0.12003,-0.15903,0.0313981,1,-0.0149047,-0.0149047,1,1.00922,1.02617,0.678575,-0.61208,-0.174705,0.164791,0.50835,-0.571623,0.378459,0.37485,0.52608,0.351727,-0.0142266,0.0610983,0.0320996,0.0418942,0.0599706,-0.397957,-0.185613,0.0300866,-0.468846,0.0665966,-0.51795,-0.338131,-0.0329618,-0.112708,0.314749,0.258255,0.581407,0.604956
-2059.36,0.963392,0.0889068,5,63,0,2076.67,2.27882,3.03257,2.15516,0.827988,1.09823,-0.517634,-0.383656,-0.279315,1,-0.0758508,-0.0758508,1,0.982879,0.999408,0.711634,-0.592163,-0.178927,0.0770601,0.309932,-0.594292,0.347522,0.361453,0.603193,0.287681,-0.0197217,0.0031595,-0.00598407,0.0263497,0.136657,-0.243132,0.11188,0.0396174,-0.518844,0.215458,0.112744,-0.389295,0.0255615,-0.148113,0.2371,0.120463,0.612673,0.443546
-2060.23,0.969371,0.0889068,6,63,0,2075.16,2.36439,2.65957,2.04368,0.546883,2.43394,-0.758518,-0.124242,0.448831,1,0.000788854,0.000788854,1,0.96888,1.03664,0.69018,-0.632371,-0.228703,0.116241,0.372561,-0.532867,0.337188,0.393237,0.582928,0.313146,0.000301303,-0.0252922,-0.041816,0.0226204,-0.0241052,-0.483616,-0.196466,0.0246604,-0.453017,0.0764123,-0.152718,-0.284919,0.0648476,-0.114893,0.0164029,0.0826268,0.577137,0.641332
-2069.4,0.973489,0.0889068,5,31,0,2086.25,2.34456,2.96597,2.20459,0.418807,1.23232,-0.906811,-0.491296,-0.0866121,1,-0.0608223,-0.0608223,1,0.965168,1.01368,0.753692,-0.565513,-0.196553,0.0976908,0.295689,-0.62994,0.309334,0.375507,0.649871,0.28675,0.0735624,0.00333197,0.0378307,-0.00858583,0.0988785,-0.49342,-0.0713324,0.0231445,-0.429803,0.173241,-0.303299,-0.36224,-0.0305586,-0.183499,0.0646867,0.0222437,0.602636,0.47
-2066.81,0.977942,0.0889068,6,63,0,2093.81,2.28877,2.74488,2.00309,-0.104521,1.53095,0.428962,-0.652557,0.482677,1,0.0203978,0.0203978,1,1.03852,0.996775,0.689189,-0.628089,-0.140347,0.184743,0.413959,-0.372751,0.393738,0.345314,0.432531,0.416232,-0.00936293,-0.0584632,-0.00387349,0.0287151,-0.0271053,-0.409425,-0.0922695,-0.0156265,-0.577249,0.162095,-0.116313,-0.449356,0.082926,-0.0398851,0.0697137,0.0564017,0.60078,0.619895
-2059.01,0.999996,0.0889068,5,31,0,2079.49,2.28184,2.64756,1.97547,0.778412,2.3191,-0.565102,0.524782,0.0888168,1,-0.0842668,-0.0842668,1,0.976182,0.966577,0.683454,-0.615515,-0.177602,0.145901,0.487656,-0.609346,0.404367,0.362011,0.541493,0.391917,0.0651056,-0.0279482,-0.0250109,-0.0286021,-0.00533862,-0.403634,-0.157808,-0.000109638,-0.534111,0.170743,-0.134115,-0.354204,-0.0325147,-0.0854639,0.064615,0.0122204,0.609018,0.625491
-2068.35,0.979235,0.0889068,5,63,0,2085.58,2.38366,2.71932,2.15313,0.546005,1.07636,-0.589059,-1.15442,0.504907,1,0.0110849,0.0110849,1,0.953869,0.959016,0.661928,-0.621624,-0.176316,0.1044,0.23248,-0.382198,0.36003,0.370102,0.502169,0.419166,0.0630066,0.080424,0.0488356,0.0463637,-0.00098485,-0.558644,-0.160303,0.0267505,-0.574004,0.105428,0.129105,-0.270338,0.0981417,-0.0461632,0.0313875,0.0968136,0.599838,0.531558
-2074.96,0.910832,0.0889068,6,63,0,2094.19,2.44131,2.90324,2.36199,0.261697,2.0438,-1.28004,-0.821405,0.0735486,1,-0.0174374,-0.0174374,1,1.04991,1.04005,0.73737,-0.581132,-0.187165,0.121276,0.364043,-0.746048,0.328981,0.35817,0.546755,0.280905,-0.0647707,-0.0888827,0.0199246,0.0778975,0.100265,-0.278543,0.316744,-0.0236201,-0.445258,0.223825,-0.335527,-0.436228,-0.0331857,-0.193307,0.130136,0.0229668,0.593512,0.499835
-2068.78,0.977537,0.0889068,6,63,0,2095.03,2.50084,2.9261,2.08744,0.351292,2.34332,-0.165112,-0.0890851,-0.0167103,1,0.0518974,0.0518974,1,0.950824,0.964182,0.630304,-0.622997,-0.226514,0.11505,0.320747,-0.420904,0.378597,0.380974,0.523574,0.394218,0.0451287,0.0821311,0.0533698,0.106368,0.0495176,-0.189253,-0.252657,-0.00627648,-0.611271,0.111417,0.183375,-0.296998,0.0412722,-0.0287938,0.995318,0.67409,0.60657,0.577227
-2063.09,0.12028,0.0889068,6,63,0,2089.08,2.21466,2.6883,1.96748,0.931782,1.15312,-1.27736,-0.77488,-0.652754,1,0.0506428,0.0506428,1,1.04549,0.996077,0.694394,-0.581437,-0.175032,0.149283,0.498031,-0.456467,0.37974,0.336186,0.571093,0.217684,0.0444453,-0.0322801,0.0652152,0.0691901,0.288976,-0.0714198,-0.082155,0.112162,-0.458668,0.128441,-0.270547,-0.23642,0.0951024,-0.140801,0.248537,0.109108,0.602455,0.407052
