# 0.0308496, 0.0301469, 0.0325156, 0.267797, 0.218043, 0.412891, 0.363261, 0.349658, 0.00314853, 0.00154638, 0.00160479, 0.0178718, 0.0563213, 0.0513152, 0.00194993, 0.145278, 0.249147, 0.135772, 0.150886, 0.207078, 0.208126, 0.196205, 0.240005, 0.257545, 0.316794, 1.43102, 1.01422, 1.36325, 1.30577, 0.0149739, 0.0354845, 0.0411667, 0.1371, 0.116499, 0.165587, 0.247862, 0.244813, 0.294112, 1.31703, 1.54515, 1.33222, 0.0203336, 0.00189256, 0.00226365, 0.127153, 0.120638, 0.146128, 0.261004, 0.244683, 0.320633, 1.41482, 1.44575, 1.33609, 0.01045, 0.00138311, 0.116052, 0.152429, 0.327352, 1.43044, 1.27183, 0.00137572, 0.00076602, 0.144884, 0.153152, 0.321779, 1.33361, 1.43486, 0.0156101, 0.0568451, 0.118649, 0.130438, 0.356195, 1.43904, 1.41713, 0.00701818, 0.00440787, 0.00441828, 0.00410945, 0.000774347, 0.00337142, 0.00466307, 0.0174221, 0.0198269, 0.00346167, 0.00330929, 0.00771729, 0.00776223, 0.0173264, 0.0428248, 0.0293835, 0.00764547, 1.11294, 1.12873, 0.000399884, 0.00677477
-1897.18,0.988964,0.0280675,7,127,0,1942.59,2.51719,1.30207,1.33998,0.676587,1.54389,0.180366,-0.556678,-0.269394,1,0.0534959,0.0534959,1,1.06931,1.03525,0.523135,0.777536,0.315563,0.570654,0.24742,0.575704,0.495332,0.15126,1,-0.00792948,0.00321283,0.39392,-0.00792948,1,-0.29439,0.249194,0.00321283,-0.29439,1,-0.222703,0.39392,0.249194,-0.222703,1,0.531024,0.15256,0.721193,1.14335,0.503824,0.0295992,0.475207,0.558582,-0.234615,0.603174,1,-0.582181,-0.778223,-0.582181,1,0.357917,-0.778223,0.357917,1,0.457972,2.15943,0.723502,0.305992,0.321058,0.507672,0.297845,0.0103667,0.515407,1,-0.0881517,0.108983,-0.0881517,1,-0.338599,0.108983,-0.338599,1,0.0213053,0.538468,0.400008,0.316494,0.515528,-0.115989,0.525166,1,-0.292391,-0.292391,1,0.52699,0.592708,-0.563343,-0.592169,-0.434636,0.26789,1,-0.177468,-0.177468,1,0.675975,1.02926,-0.225237,-0.219599,-0.446151,-0.193218,1,-0.0945183,-0.0945183,1,0.689274,0.64738,-0.0870665,-0.0203303,0.205038,-0.423602,0.545452,-0.220333,0.230864,0.451147,-0.666693,0.0027687,0.063752,0.0470509,0.110065,0.0114455,-0.270688,-0.121395,-0.00150157,0.303578,0.116022,0.49232,0.00764071
-1903.31,0.998876,0.0280675,7,127,0,1936.79,2.30165,1.25191,1.0283,0.917192,1.70973,0.254067,0.158359,0.117264,1,0.0451681,0.0451681,1,1.0141,1.11668,0.33373,0.670913,0.395436,0.589458,0.280896,0.398339,-0.127275,0.465411,1,0.251739,0.538761,0.53735,0.251739,1,-0.173838,-0.145904,0.538761,-0.173838,1,0.196868,0.53735,-0.145904,0.196868,1,0.206338,0.337884,1.31479,1.46823,0.640344,0.189576,0.677384,0.300272,-0.151404,0.604778,1,0.649506,-0.473241,0.649506,1,-0.330742,-0.473241,-0.330742,1,0.369017,0.178524,0.949705,0.315245,0.2868,0.562736,0.30915,-0.504705,0.527568,1,0.600555,0.191611,0.600555,1,-0.0521599,0.191611,-0.0521599,1,0.0305799,1.10681,0.418889,0.378715,0.515132,0.258288,0.396733,1,-0.484781,-0.484781,1,0.598286,0.237832,-0.602509,-0.624213,-0.184006,0.0273501,1,-0.0304714,-0.0304714,1,0.340637,0.744618,-0.247929,-0.408558,-0.849497,-0.0920213,1,-0.711465,-0.711465,1,0.695708,0.491926,-0.113064,-0.0104362,0.197194,-0.32352,0.528973,-0.148952,0.179305,0.597925,-0.735468,-0.0292809,0.0427044,-0.0568007,-0.051709,-0.0601987,-0.625349,-0.133395,-0.0240918,0.345355,0.345504,0.510086,-0.0532744
-1906.73,0.999351,0.0280675,7,127,0,1943.33,2.58643,1.28504,1.23789,-0.350564,1.3977,0.664685,0.279693,0.394144,1,0.183875,0.183875,1,1.12922,1.0931,0.654265,1.03103,0.516916,0.583665,-0.493618,0.882095,-0.290518,0.268112,1,0.0517011,-0.396381,-0.0676485,0.0517011,1,0.40225,-0.244391,-0.396381,0.40225,1,0.467004,-0.0676485,-0.244391,0.467004,1,1.89115,1.406,0.682167,0.273092,0.425716,-0.17161,0.525761,0.54683,0.27174,0.213332,1,0.268561,0.411668,0.268561,1,-0.0591049,0.411668,-0.0591049,1,0.87237,1.54068,0.154128,0.365316,0.301002,0.548424,0.349265,0.502388,0.577438,1,-0.623039,0.475304,-0.623039,1,-0.397385,0.475304,-0.397385,1,0.0347035,0.280339,0.157045,0.163328,0.583306,0.763525,0.446924,1,0.110845,0.110845,1,0.882166,1.66678,-0.585842,-0.578013,-0.749986,-0.370833,1,0.0401877,0.0401877,1,0.268814,0.782248,-0.198407,-0.323112,-0.0489875,-0.00281209,1,-0.228597,-0.228597,1,0.32424,0.587915,0.00949301,-0.0254475,0.133139,-0.437152,0.551376,-0.164745,0.0193013,0.275753,-0.633787,0.0670855,-0.0259412,-0.158263,-0.134496,-0.179206,-0.396767,-0.259024,-0.114876,0.31532,0.307186,0.505905,-0.0466163
-1916.32,0.887566,0.0280675,7,127,0,1965.82,2.8451,1.62705,1.51723,0.932959,2.19859,0.8937,0.605955,0.679861,1,0.0470959,0.0470959,1,0.973478,1.08104,0.633125,0.926036,0.877976,0.566533,0.568759,0.223286,1.11509,0.506985,1,0.0381829,0.155848,0.375452,0.0381829,1,-0.0657937,0.131504,0.155848,-0.0657937,1,-0.206605,0.375452,0.131504,-0.206605,1,0.203765,0.759621,0.715007,0.103955,0.455621,0.140203,0.569885,-0.315222,0.223656,-0.496096,1,-0.146776,-0.486047,-0.146776,1,0.342726,-0.486047,0.342726,1,0.651905,0.209251,2.92096,0.367874,0.376686,0.581809,0.335807,0.132299,0.28285,1,0.693695,-0.392721,0.693695,1,-0.206481,-0.392721,-0.206481,1,0.538819,0.965341,0.423219,0.549236,0.538065,0.419173,-0.539637,1,-0.226803,-0.226803,1,0.328498,2.76846,-0.537284,-0.596681,-0.129591,-1.02714,1,0.296815,0.296815,1,0.565729,0.844963,-0.379984,0.184945,0.223644,-0.17472,1,0.653031,0.653031,1,0.893185,3.94558,-0.196824,-0.0280304,0.298651,-0.403607,0.508902,-0.245048,0.300102,0.257575,-0.721382,0.019873,0.150225,-0.137784,-0.120396,-0.25939,-0.925115,-0.314713,-0.0950536,0.339077,0.179053,0.509691,-0.183618
-1920.33,0.99212,0.0280675,7,127,0,1971.36,2.40708,1.25865,1.09209,-0.559069,1.98183,0.175363,0.144446,0.160728,1,0.0383701,0.0383701,1,1.10668,1.09864,0.630238,1.01167,0.892967,0.50506,0.511089,0.5472,0.834863,-0.073219,1,-0.183208,0.22581,-0.575768,-0.183208,1,-0.285727,0.0955508,0.22581,-0.285727,1,-0.513628,-0.575768,0.0955508,-0.513628,1,0.377681,0.491808,0.202049,1.1143,0.547887,-0.0739332,-0.016203,0.677928,-0.532258,0.0902233,1,0.811477,0.456035,0.811477,1,0.318921,0.456035,0.318921,1,0.698359,1.0502,0.0857627,0.263218,0.363578,0.654289,-0.206352,0.378185,0.8984,1,-0.524067,-0.102141,-0.524067,1,-0.550529,-0.102141,-0.550529,1,0.909535,0.151913,0.322856,0.223151,0.5898,0.890201,0.671309,1,0.0748695,0.0748695,1,1.34689,0.947135,-0.534397,-0.591502,-0.241028,0.328017,1,-0.69299,-0.69299,1,2.078,0.983253,-0.164024,-0.0681356,0.0926741,0.784939,1,-0.176348,-0.176348,1,0.788488,1.74072,0.0137403,0.00590198,0.193921,-0.414254,0.586816,-0.157478,0.0587006,0.421952,-0.65915,0.153027,0.00495662,-0.0695706,-0.0522822,-0.272981,-0.482681,-0.321026,-0.0248671,1.36717,0.446387,0.511268,-0.0129012
-1922.79,0.967832,0.0280675,7,127,0,1973.78,2.71021,1.43681,1.38648,1.47777,1.05986,1.69182,0.399815,1.2077,1,0.143591,0.143591,1,1.00959,1.03515,0.506717,1.09842,0.786176,0.551089,0.34459,0.946843,0.735968,0.421786,1,0.412657,0.780902,-0.104518,0.412657,1,0.287524,-0.142686,0.780902,0.287524,1,0.380856,-0.104518,-0.142686,0.380856,1,0.120752,0.395001,0.0370988,0.434714,0.575292,-0.0872482,0.30947,-0.338429,-0.685518,0.539145,1,-0.067597,-0.518489,-0.067597,1,0.286818,-0.518489,0.286818,1,0.465762,0.742932,0.316984,0.334266,0.268012,0.562683,0.254657,0.123267,0.179494,1,0.326999,0.132341,0.326999,1,0.0434009,0.132341,0.0434009,1,0.288816,0.348269,2.21413,0.485612,0.603372,0.766538,0.908108,1,0.516411,0.516411,1,0.363761,0.335762,-0.609948,-0.583339,-0.504158,-0.09692,1,-0.117549,-0.117549,1,0.254522,0.981853,-0.414678,-0.451134,-0.244874,0.11459,1,-0.691818,-0.691818,1,0.5888,0.63985,-0.00157114,0.0334199,0.240034,-0.488959,0.557239,-0.159891,0.180127,0.243294,-0.776462,0.0574036,0.250754,-0.0792094,-0.117,-0.0519521,-0.879422,-0.287731,-0.00398326,0.035639,0.0868663,0.520941,-0.113278
-1914.95,0.941723,0.0280675,7,127,0,1964.21,2.65914,1.55694,1.36453,-0.0772331,2.30809,1.33683,-0.31291,0.195035,1,0.0316826,0.0316826,1,1.06897,1.09131,0.640334,0.717098,0.381694,0.649939,0.439165,0.741303,0.385027,-0.0209477,1,-0.401464,-0.780477,-0.234577,-0.401464,1,0.277143,0.205309,-0.780477,0.277143,1,-0.0800775,-0.234577,0.205309,-0.0800775,1,1.02115,0.0160643,0.0497386,0.81527,0.300218,0.110964,0.558203,0.347581,0.530155,-0.198296,1,0.0420783,0.483515,0.0420783,1,-0.493089,0.483515,-0.493089,1,0.486435,0.292897,0.615888,0.491002,0.390071,0.505472,-0.329649,0.0863899,0.765639,1,0.159831,0.204997,0.159831,1,-0.372484,0.204997,-0.372484,1,1.41172,0.889152,0.218178,0.19545,0.521872,0.0135571,-0.584041,1,-0.412196,-0.412196,1,1.08189,1.25451,-0.572827,-0.594678,-0.573202,-0.370341,1,-0.357107,-0.357107,1,0.0471767,0.720225,-0.354197,-0.037423,-0.405703,-0.00287021,1,0.701421,0.701421,1,0.135519,0.321196,-0.118071,0.0230563,0.102579,-0.412614,0.540252,-0.285853,0.148686,0.41313,-0.563416,0.0458808,-0.086539,-0.019992,-0.0219232,-0.0525345,-1.07715,-0.123825,-0.0398937,0.075505,0.0527744,0.487055,0.010478
-1911.81,0.979589,0.0280675,7,127,0,1963.44,2.53713,1.54434,1.1971,-0.240395,3.22693,0.612972,0.238,0.604029,1,-0.0055178,-0.0055178,1,1.03251,1.06721,0.557468,0.793903,0.375646,0.571862,0.543789,0.824597,0.387304,0.170978,1,-0.101622,-0.808567,-0.275168,-0.101622,1,0.161773,0.115714,-0.808567,0.161773,1,-0.224358,-0.275168,0.115714,-0.224358,1,0.146954,0.0374328,0.112111,2.1644,0.323926,0.16937,0.579105,0.687564,0.18526,0.181091,1,-0.0962058,-0.069528,-0.0962058,1,-0.329105,-0.069528,-0.329105,1,0.404002,0.291983,0.65009,0.545737,0.303358,0.533516,-0.176042,0.79351,0.135394,1,-0.646771,0.498372,-0.646771,1,-0.231732,0.498372,-0.231732,1,1.8929,1.62946,0.231049,0.151804,0.550001,0.235165,-0.477956,1,-0.515177,-0.515177,1,0.670774,0.883881,-0.586046,-0.577813,-0.543252,-0.386224,1,-0.377851,-0.377851,1,0.046949,0.473587,-0.386083,-0.0535663,0.12283,0.289734,1,0.371934,0.371934,1,0.666838,0.254247,0.0528426,0.0515485,0.0453121,-0.462205,0.491774,-0.293654,0.244508,0.479375,-0.425858,0.0931313,-0.028568,-0.0485672,-0.0299066,-0.0643024,-0.558322,-0.17244,-0.0240011,0.0701024,0.107174,0.504106,-0.0488473
-1901.48,0.9727,0.0280675,7,127,0,1948.54,2.76293,1.44416,1.3945,0.41322,1.42508,0.223741,-0.00074763,0.17114,1,0.123735,0.123735,1,1.01724,1.13169,0.366608,0.814715,0.347964,0.526008,0.307156,0.703698,0.395618,0.592066,1,0.631292,0.184349,-0.362409,0.631292,1,-0.0179471,0.0289335,0.184349,-0.0179471,1,0.206647,-0.362409,0.0289335,0.206647,1,0.279266,0.234252,0.0944202,0.111916,0.438652,0.055824,0.494434,0.473743,0.186404,-0.402134,1,0.458913,-0.751642,0.458913,1,-0.51881,-0.751642,-0.51881,1,0.294941,0.15123,1.18089,0.703202,0.377272,0.636555,-0.33402,1.13771,0.655656,1,-0.407701,0.122711,-0.407701,1,0.25359,0.122711,0.25359,1,0.444211,0.542193,1.44127,0.198614,0.574723,0.257862,0.280973,1,0.757136,0.757136,1,0.149549,0.689844,-0.525574,-0.617642,-0.644886,-0.540253,1,0.211721,0.211721,1,0.383947,0.409647,-0.332698,-0.177343,-0.558907,-0.28483,1,0.0625196,0.0625196,1,0.748286,0.226497,0.0165807,0.0463891,0.14832,-0.512153,0.524675,-0.243647,0.240243,0.26556,-0.628122,0.0121492,0.126882,-0.0253899,-0.0821933,-0.172435,-0.769443,-0.249011,-0.0538713,1.15034,0.506293,0.498405,-0.0900031
-1913.63,0.804832,0.0280675,7,127,0,1961.35,2.43831,1.45125,1.24739,0.124191,1.69237,1.6789,-0.183298,0.754393,1,0.0258301,0.0258301,1,1.04739,1.01658,0.664387,1.183,0.220236,0.582975,0.786417,1.12042,0.132284,-0.380748,1,-0.709008,-0.39524,0.384007,-0.709008,1,0.480891,-0.519527,-0.39524,0.480891,1,-0.560021,0.384007,-0.519527,-0.560021,1,0.274081,0.0684593,1.06838,0.851122,0.404178,-0.12797,0.599326,0.0580064,0.183686,0.495063,1,-0.195284,0.92073,-0.195284,1,-0.311717,0.92073,-0.311717,1,1.0201,0.492711,0.366548,0.175578,0.353357,0.548273,0.35497,0.0152445,0.450702,1,0.506382,-0.250613,0.506382,1,-0.253295,-0.250613,-0.253295,1,0.261683,0.18333,0.160292,0.444731,0.517908,-0.371892,0.39142,1,-0.246326,-0.246326,1,1.01642,0.140979,-0.547086,-0.579852,-0.356673,-0.427868,1,0.473581,0.473581,1,0.972537,0.162186,-0.26994,0.312638,0.0507379,0.542581,1,0.0582948,0.0582948,1,0.239193,0.434713,-0.073444,-0.0622687,0.141115,-0.40915,0.565411,-0.158753,0.0595335,0.469284,-0.666601,0.0783273,0.0225732,0.0213588,-0.0472156,-0.0399634,-0.74758,-0.0349859,0.0159308,0.0153834,0.0273525,0.52036,-0.0724684
-1911.04,0.999277,0.0280675,7,127,0,1961.58,2.85884,1.70222,1.50188,0.36243,2.54949,-0.053962,-0.668032,-0.165371,1,0.158113,0.158113,1,1.03438,1.11799,0.329313,0.792189,0.865613,0.541145,-0.124219,0.707028,0.0247722,0.56197,1,0.491248,0.547701,-0.348282,0.491248,1,0.163862,0.371301,0.547701,0.163862,1,0.00186388,-0.348282,0.371301,0.00186388,1,0.463645,0.238343,0.945215,0.4879,0.56472,0.155185,0.106075,0.122413,-0.747581,0.135697,1,0.278097,-0.762288,0.278097,1,-0.274935,-0.762288,-0.274935,1,0.491866,1.59991,0.897947,0.566672,0.346579,0.577065,0.198663,1.04595,0.613473,1,0.360726,-0.289201,0.360726,1,0.0907502,-0.289201,0.0907502,1,0.585366,0.442821,0.138207,0.282861,0.572989,0.392084,0.4042,1,0.331963,0.331963,1,0.0816051,0.700531,-0.533651,-0.590254,-0.530377,-0.722529,1,-0.399849,-0.399849,1,0.0619908,0.259044,-0.504483,0.0844295,-0.543643,-0.0392321,1,0.193927,0.193927,1,0.681583,0.209622,-0.031271,0.106869,0.223705,-0.515117,0.536599,-0.249354,0.270438,0.170812,-0.65988,-0.0627149,0.0151392,0.0635026,-0.0358124,0.012966,-0.710841,-0.205374,0.00915434,0.197733,0.0638949,0.497547,-0.119832
-1917.01,0.725625,0.0280675,7,127,0,1963.76,2.86517,1.59635,1.63008,0.1718,2.34374,0.815638,-1.00066,-0.182501,1,0.174132,0.174132,1,1.02792,1.08775,0.507152,0.943884,0.658941,0.545117,0.237848,0.986091,0.124554,0.0490197,1,-0.163976,-0.356255,0.0460235,-0.163976,1,0.0828827,-0.536917,-0.356255,0.0828827,1,0.537249,0.0460235,-0.536917,0.537249,1,1.36547,0.0792644,0.506573,0.234531,0.476884,0.0663147,0.334272,0.71957,-0.0915862,-0.301441,1,-0.202505,-0.714678,-0.202505,1,0.313885,-0.714678,0.313885,1,2.06832,1.12154,1.90343,0.45359,0.358853,0.579589,0.544781,0.562651,0.567523,1,-0.0178404,-0.662655,-0.0178404,1,-0.336372,-0.662655,-0.336372,1,0.226908,0.982487,0.0352033,0.323951,0.613893,0.237808,0.458804,1,-0.176965,-0.176965,1,0.0694995,1.99497,-0.571252,-0.59629,-0.622833,-0.472738,1,-0.255291,-0.255291,1,0.0492709,0.251788,-0.178984,0.143678,-0.481654,0.179661,1,-0.0678563,-0.0678563,1,0.228438,0.077746,-0.0449236,0.151892,0.187452,-0.548622,0.562087,-0.302179,0.222371,0.097928,-0.651172,0.0486626,-0.0268581,-0.0194792,0.0679181,-0.0486488,-0.868063,-0.15996,0.0199172,0.0731478,0.0462551,0.486121,0.111164
-1920.11,0.917435,0.0280675,5,59,1,1973.56,2.7586,1.6436,1.57623,0.324797,1.90929,0.0838834,-1.04166,-1.10249,1,0.109231,0.109231,1,1.0089,1.07486,0.477406,1.07377,0.591961,0.511682,0.193856,0.936428,0.356465,0.31592,1,0.106912,0.0147128,-0.646754,0.106912,1,0.330269,-0.335433,0.0147128,0.330269,1,0.214565,-0.646754,-0.335433,0.214565,1,0.351455,0.124764,0.180503,0.891825,0.571869,-0.119839,0.127685,0.248419,0.139644,-0.193173,1,0.473242,-0.401821,0.473242,1,0.0752552,-0.401821,0.0752552,1,1.28838,0.75691,1.36218,0.513709,0.348256,0.564067,0.579298,0.10231,0.54875,1,-0.539404,0.241749,-0.539404,1,-0.141456,0.241749,-0.141456,1,0.35746,0.756844,0.106408,0.214492,0.536541,0.304545,0.513265,1,0.505166,0.505166,1,0.135927,1.20775,-0.531702,-0.582745,-0.501355,-0.305518,1,-0.154503,-0.154503,1,0.0272983,0.266713,-0.0759332,0.284753,-0.19392,0.178249,1,0.281,0.281,1,0.334178,0.268629,-0.0659026,0.0915474,0.299872,-0.534239,0.56804,-0.304703,0.18127,0.202373,-0.72802,0.0432122,-0.00645299,0.0832447,0.00402716,0.0391154,-0.951004,-0.1816,0.0270027,0.167987,0.0559806,0.475462,0.0634722
-1915.01,0.91977,0.0280675,6,67,1,1970.21,2.65146,1.73073,1.55252,0.145764,1.15163,-0.611742,-1.48578,-0.68909,1,0.109435,0.109435,1,1.02272,1.10826,0.282237,0.837777,1.04515,0.552506,0.473168,0.851814,0.394765,0.501456,1,0.812194,-0.315289,-0.360037,0.812194,1,-0.135051,-0.221893,-0.315289,-0.135051,1,0.610655,-0.360037,-0.221893,0.610655,1,0.526797,0.015717,1.50127,0.0876244,0.658362,-0.0335831,0.301828,0.10181,0.00602861,0.0812563,1,-0.0127025,0.241565,-0.0127025,1,0.163917,0.241565,0.163917,1,0.707708,0.788545,0.816554,0.574852,0.276228,0.639964,-0.125739,-0.232314,0.5449,1,0.0920856,0.699565,0.0920856,1,0.18422,0.699565,0.18422,1,1.12172,0.676357,0.239512,0.117959,0.580006,0.148918,0.873461,1,-0.725928,-0.725928,1,0.0425221,1.36653,-0.593123,-0.593592,-0.595492,-0.381288,1,0.671616,0.671616,1,0.178928,0.391352,-0.286761,0.424717,0.106755,0.186763,1,-0.742247,-0.742247,1,0.760183,1.97661,-0.0384116,-0.0187552,0.132107,-0.519063,0.533656,-0.232252,0.218957,0.132209,-0.647544,0.00675193,0.056325,0.0206177,0.112776,0.0627522,-0.844367,0.0722901,0.0542415,0.0872725,0.0663655,0.493995,-0.0812095
-1910.79,0.974524,0.0280675,7,127,0,1953.91,3.05059,1.68958,1.51864,0.678707,2.39576,-0.296275,-1.62518,-1.28825,1,0.138396,0.138396,1,1.00807,1.09481,0.432738,1.21749,-0.0210597,0.539169,-0.0977123,1.23155,-0.0665234,0.576576,1,-0.784592,0.240391,0.385936,-0.784592,1,-0.359098,-0.490576,0.240391,-0.359098,1,-0.272555,0.385936,-0.490576,-0.272555,1,0.414793,0.0181718,0.232004,0.681439,0.55333,-0.0355787,0.673357,0.474063,0.747916,-0.239747,1,-0.122254,0.0211578,-0.122254,1,-0.259839,0.0211578,-0.259839,1,0.554633,3.67609,0.839675,0.3873,0.321692,0.541021,0.00985692,-0.0173462,-0.154594,1,0.286304,0.560502,0.286304,1,0.691204,0.560502,0.691204,1,0.340891,0.374244,0.673839,0.284916,0.586241,0.21557,0.406713,1,0.283208,0.283208,1,0.0864355,0.191194,-0.585771,-0.63102,-0.681723,-0.0557162,1,-0.106699,-0.106699,1,0.154172,0.889074,-0.404178,-0.0793907,0.12215,0.0155647,1,-0.274429,-0.274429,1,0.65035,0.160156,-0.116681,-0.02741,0.164226,-0.438833,0.595817,-0.259288,0.173324,0.290024,-0.734735,0.0922969,0.149793,0.0836167,0.118791,0.0561238,-0.611804,-0.210857,0.148038,0.063794,0.0998106,0.500199,-0.0811882
-1905.85,0.679588,0.0280675,7,127,0,1949.3,2.60968,1.58039,1.51868,0.248682,1.62403,-0.683026,-1.20234,-0.30774,1,0.191652,0.191652,1,1.02937,1.10686,0.459498,0.559067,0.24118,0.621771,0.750806,0.566354,0.484205,0.457265,1,-0.355409,0.375123,-0.560222,-0.355409,1,0.267494,0.449359,0.375123,0.267494,1,-0.614069,-0.560222,0.449359,-0.614069,1,0.35248,0.0334227,0.295747,0.728079,0.459765,0.158718,0.875741,0.443351,0.473208,-0.0134591,1,0.11571,-0.0275127,0.11571,1,-0.734533,-0.0275127,-0.734533,1,0.131294,0.360711,0.714719,0.529286,0.367042,0.573751,0.356862,0.375697,0.401299,1,0.117311,0.585943,0.117311,1,0.452404,0.585943,0.452404,1,0.927306,0.110176,0.615714,0.32778,0.550546,0.175875,0.160286,1,-0.301442,-0.301442,1,0.332172,1.55164,-0.490302,-0.578946,-0.480761,-0.200563,1,-0.286523,-0.286523,1,0.053714,0.58389,-0.42299,-0.310377,-0.352012,-0.422249,1,-0.330793,-0.330793,1,0.48072,0.275279,-0.0790421,-0.0380294,0.113125,-0.510237,0.551884,-0.19144,0.160802,0.256426,-0.537614,0.0123075,0.0270836,0.0555581,0.117872,-0.0184584,-0.431722,0.0821866,0.0984607,0.0102174,0.114639,0.502758,-0.157928
-1902.26,0.968175,0.0280675,7,127,0,1952.14,2.49043,1.49343,1.20028,0.879238,1.40556,1.45212,-1.00523,-0.615773,1,-0.0157833,-0.0157833,1,1.07411,1.05051,0.451753,0.82928,0.726107,0.527667,-0.409972,0.467531,-0.0641352,-0.84425,1,0.425602,-0.152289,0.546108,0.425602,1,-0.467328,0.0995758,-0.152289,-0.467328,1,0.536208,0.546108,0.0995758,0.536208,1,0.800455,0.722657,0.745038,0.845879,0.428317,-0.0701101,0.417466,0.149185,-0.0897016,0.414721,1,0.311011,0.17598,0.311011,1,0.642818,0.17598,0.642818,1,0.428338,0.187746,0.343992,0.563973,0.375991,0.617905,0.301355,0.404656,-0.282849,1,-0.102769,-0.0206251,-0.102769,1,-0.312388,-0.0206251,-0.312388,1,1.05763,0.144383,1.73051,0.31238,0.570748,-0.0956785,0.613554,1,0.383777,0.383777,1,1.87035,0.262669,-0.569241,-0.610061,-0.568535,-0.761676,1,0.378497,0.378497,1,0.00862139,0.853136,-0.360845,-0.0921189,-0.104405,0.16989,1,0.22599,0.22599,1,0.359517,0.447895,0.00414765,0.0362824,0.191651,-0.435532,0.536561,-0.235059,0.220955,0.398708,-0.759869,0.0378813,0.0942688,0.0437913,-0.00832489,0.00437848,-0.568164,-0.109516,-0.0359173,0.0402928,0.0303949,0.514214,-0.0150606
-1906.09,0.879202,0.0280675,5,33,1,1953.24,2.4695,1.49655,1.2887,0.577852,1.23514,1.62306,-0.615655,-0.0647893,1,-0.0107464,-0.0107464,1,1.04299,1.04712,0.495182,0.904329,0.60484,0.549217,-0.195961,0.489839,-0.132838,-0.742662,1,0.292057,-0.321045,0.376811,0.292057,1,-0.49363,0.249676,-0.321045,-0.49363,1,0.332551,0.376811,0.249676,0.332551,1,0.804927,0.840108,0.96821,1.09111,0.314129,-0.0328216,0.57832,0.187431,-0.0834486,0.377591,1,0.182019,0.220426,0.182019,1,0.717876,0.220426,0.717876,1,0.660049,0.0803265,0.284994,0.625066,0.417813,0.583461,0.413183,0.237973,-0.083851,1,-0.0711272,0.197726,-0.0711272,1,-0.473679,0.197726,-0.473679,1,0.978452,0.106117,3.46654,0.362269,0.543656,0.293487,0.222727,1,0.522896,0.522896,1,0.716528,0.256902,-0.553713,-0.615798,-0.556136,-0.852704,1,0.164689,0.164689,1,0.015686,0.34747,-0.25612,0.00328173,0.0465201,-0.0957628,1,0.331527,0.331527,1,0.221026,0.559607,0.0412544,0.0333801,0.195856,-0.4238,0.538338,-0.220427,0.238342,0.44138,-0.718947,0.0197507,0.0612498,-0.0027094,0.0250469,-0.0631213,-0.530329,-0.124241,-0.00858452,0.0351735,0.0175319,0.508348,-0.0652184
-1914.58,0.922385,0.0280675,7,127,0,1955.68,2.69067,1.42372,1.14144,0.272762,1.39621,0.28157,-0.461568,0.108649,1,0.094944,0.094944,1,1.08015,1.10224,0.825561,0.912139,0.5843,0.499935,0.629871,0.216855,0.939262,0.0846631,1,0.288245,-0.119189,0.400992,0.288245,1,-0.0550904,0.0892338,-0.119189,-0.0550904,1,-0.471102,0.400992,0.0892338,-0.471102,1,0.484202,1.13337,0.229922,0.672472,0.387512,0.0993492,0.283272,-0.414881,0.288952,0.199689,1,-0.143483,-0.437264,-0.143483,1,0.310777,-0.437264,0.310777,1,1.17821,0.249977,0.268423,0.207571,0.338283,0.638127,0.0168317,0.702998,0.595103,1,0.203572,-0.0614998,0.203572,1,0.591635,-0.0614998,0.591635,1,0.419826,2.216,0.145837,0.246315,0.519989,-0.342427,-0.303429,1,0.640645,0.640645,1,1.38328,1.66167,-0.491303,-0.608095,-0.482229,-1.10096,1,-0.165766,-0.165766,1,0.0447461,1.69504,-0.254637,-0.0384028,-0.602934,0.028757,1,-0.224452,-0.224452,1,0.381748,0.133645,-0.132847,-0.0910846,0.247048,-0.46,0.589325,-0.204552,0.268635,0.414757,-0.540797,0.00655813,-0.0109918,0.00668374,0.0167005,-0.00163389,-0.805198,-0.129309,0.0237458,0.151237,0.0757829,0.48316,-0.0828455
